YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Education,TopicId,MeasureId,StratificationID1,StratificationID4,SubMeasureID,DisplayOrder
2002,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,54.1,3.1,48.1,60.2,665,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
1999,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,13.4,1.6,10.3,16.5,1458,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS10,10
2010,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.1,0.1,0,0.3,773,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
2006,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.1,0.1,0,0.3,845,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
2009,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4.7,1,2.8,6.6,957,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2011,HI,Hawaii,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2003,ID,Idaho,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.5,1.1,5.3,9.7,800,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2010,KY,Kentucky,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,28.4,2.1,24.3,32.5,1677,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2007,UT,Utah,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,7,1,5.1,8.9,2036,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2006,IN,Indiana,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,16.2,1.7,12.8,19.6,3226,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2014,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1,0.2,0.6,1.5,3804,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2007,SC,South Carolina,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,8.1,1.1,6,10.2,1119,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2013,HI,Hawaii,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2004,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.6,0.4,1.8,3.4,1058,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2001,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,13.4,1,11.5,15.3,4163,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2012,DE,Delaware,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.1,0.4,0.4,1.8,1205,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
2010,MS,Mississippi,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2004,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.9,0.5,0,1.9,835,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
2006,SC,South Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,32.5,3.1,26.5,38.5,592,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2015,NC,North Carolina,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2005,OK,Oklahoma,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,49.5,3.7,42.3,56.8,257,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,10.1,0.5,9,11.1,10266,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2003,SD,South Dakota,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,49.8,2.8,44.4,55.3,473,Overall,High School,105BEH,169QUA,1GEN,2EDU,YTS04,4
2011,LA,Louisiana,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,6.9,1.7,3.5,10.3,388,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2002,NY,New York,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.2,0.7,0.8,3.5,4357,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS09,9
2001,NH,New Hampshire,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,24,1.7,20.6,27.3,706,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2000,AR,Arkansas,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,56.9,2.8,51.4,62.4,382,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
2000,IA,Iowa,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,46,5.6,35,57.1,70,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2006,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,61.2,2.1,57,65.4,576,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2002,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,34,2.6,28.8,39.2,595,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2002,MD,Maryland,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.5,0.1,2.2,2.7,19317,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2002,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,0.5,0.2,0.2,0.9,1450,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2015,ND,North Dakota,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2000,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,66.1,1.6,62.9,69.3,686,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2000,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,64.3,2.5,59.5,69.1,995,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2016,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,10.9,1.7,7.4,14.3,2431,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2002,OH,Ohio,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,60.7,2.2,56.3,65,1224,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
2011,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,36.2,2.2,31.8,40.6,1384,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
2013,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,3.4,0.8,1.8,5,893,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2001,FL,Florida,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,8.5,0.6,7.4,9.6,4171,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2015,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.3,0.9,7.6,11.1,3330,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2002,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,5.6,1,3.6,7.6,776,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2009,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.7,0.7,0.3,3.1,629,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2011,LA,Louisiana,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,8.3,1.2,6,10.6,640,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.2,0.2,0.8,1.7,11754,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
2000,OH,Ohio,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,73,2.5,68.1,77.9,184,Female,High School,105BEH,169QUA,3GEN,2EDU,YTS06,6
2007,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4.6,0.8,3,6.2,1382,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2000,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,47.6,3.2,41.2,53.9,775,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2005,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,5.1,0.9,3.3,6.9,856,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2009,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3,0.6,1.9,4.1,3245,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2007,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.3,0.4,0.5,2.1,1758,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2004,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,18.4,2.2,14.1,22.6,1102,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
1999,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,36.9,1.2,34.6,39.2,2956,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2011,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1,0.4,0.3,1.7,2007,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2001,GA,Georgia,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,8.9,1.1,6.8,11,2751,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
2005,GA,Georgia,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3.7,1.2,1.4,6,850,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2002,MD,Maryland,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.6,0.3,7.1,8.2,19120,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2007,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.8,0.5,0,1.7,1104,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
1999,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,13.2,0.6,12,14.4,5810,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2010,AR,Arkansas,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,40.6,2.7,35.3,45.9,1110,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2009,LA,Louisiana,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,8.1,1.1,5.9,10.3,895,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2004,DE,Delaware,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,55.1,2,51.3,59,1070,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.6,0.5,0.7,2.6,2090,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2015,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4.7,0.8,3.2,6.2,1169,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.4,0.6,1.2,3.6,1145,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
2007,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.1,0.4,0.3,1.9,2604,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2001,FL,Florida,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,0.1,0,0.4,2192,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
2011,OK,Oklahoma,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,50.3,8.5,33.7,66.9,77,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2007,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,5.3,1,3.4,7.2,659,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2007,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,16.8,1.1,14.6,19,1576,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2000,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,0.5,0.2,0.1,0.9,1859,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
1999,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.4,0.3,0.9,1.9,2836,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2004,NM,New Mexico,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,16.6,2.1,12.5,20.7,829,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2005,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,31.3,2.4,26.6,36,815,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2013,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,22.1,2.4,17.3,26.9,1068,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2005,RI,Rhode Island,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.6,4.8,42.2,61.1,155,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2010,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,52.2,2.1,48.1,56.3,602,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2000,TX,Texas,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,55.9,4.4,47.3,64.4,129,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2013,WV,West Virginia,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,22.1,2.2,17.7,26.5,1085,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2002,MA,Massachusetts,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2003,HI,Hawaii,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,54.7,4.6,45.6,63.8,144,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2015,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2,0.3,1.5,2.5,1568,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2011,GA,Georgia,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,4.8,0.8,3.3,6.3,966,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2000,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,24.9,2.5,20.1,29.8,1020,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS07,7
2010,NJ,New Jersey,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,5.4,0.6,4.3,6.5,2539,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2004,NM,New Mexico,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,47,5.9,35.5,58.6,73,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2002,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6.9,0.6,5.7,8.2,1412,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2004,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,23.4,3.5,16.5,30.3,843,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2003,MO,Missouri,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,64.9,3.1,58.8,71,158,Female,High School,105BEH,169QUA,3GEN,2EDU,YTS06,6
2009,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,0.2,0,0.5,871,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2007,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,13.2,1.7,9.9,16.5,656,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2008,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,19.5,2.4,14.8,24.2,630,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS07,7
2002,MD,Maryland,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,56.8,3.1,50.6,63,747,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2001,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4.3,0.7,2.9,5.8,2274,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2001,NH,New Hampshire,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,4.6,0.8,3,6.3,710,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2015,NE,Nebraska,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9,1.3,6.4,11.5,1176,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS07,7
2006,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,9.2,1.5,6.3,12.1,788,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2000,KS,Kansas,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,14.2,1.9,10.4,17.9,791,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2007,WV,West Virginia,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,61.1,2.9,55.4,66.8,1144,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
2000,NY,New York,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,77.6,3,71.7,83.4,228,Female,High School,105BEH,169QUA,3GEN,2EDU,YTS06,6
2010,AR,Arkansas,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,17.4,1.7,14.1,20.7,1174,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2009,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,4.2,0.6,3,5.4,1144,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2009,KS,Kansas,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,37.8,3.1,31.8,43.8,665,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2010,IN,Indiana,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,2.3,0.6,1.2,3.4,2635,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2010,OH,Ohio,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,35,6.7,21.8,48.2,51,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
2009,LA,Louisiana,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,11.3,1.6,8.1,14.5,753,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2001,FL,Florida,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,56.6,1.7,53.3,59.9,763,Overall,High School,105BEH,169QUA,1GEN,2EDU,YTS04,4
2007,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,8.4,1.2,6,10.8,993,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2002,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,8.6,1.9,4.9,12.3,645,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2012,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.5,0.6,2.3,4.7,1833,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS10,10
2000,IA,Iowa,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.3,4.1,43.2,59.4,197,Male,High School,105BEH,170CES,2GEN,2EDU,YTS02,2
2009,KS,Kansas,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,5.1,0.8,3.5,6.7,1351,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2014,PA,Pennsylvania,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.4,0.4,0.6,2.2,1290,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2002,FL,Florida,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,6.9,0.7,5.5,8.3,14653,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2002,WV,West Virginia,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,16.6,1.2,14.4,18.9,4910,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2000,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.7,1.6,6.7,12.8,977,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2007,SC,South Carolina,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,6.2,1.1,4,8.4,613,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2008,MN,Minnesota,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.9,0.3,0.4,1.4,1163,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS09,9
2011,GA,Georgia,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,47.5,2.9,41.9,53.1,906,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2002,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,63.1,1.5,60.2,66.1,2256,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
2001,PA,Pennsylvania,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,59.6,2.3,55,64.2,899,Male,High School,105BEH,170CES,2GEN,2EDU,YTS02,2
2009,AZ,Arizona,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,19.1,2,15.2,23,1101,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2000,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,6.2,1,4.2,8.2,1038,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2005,IL,Illinois,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,41.8,7.5,27.1,56.4,120,Male,High School,105BEH,170CES,2GEN,2EDU,YTS02,2
2004,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,26.8,2.2,22.5,31.2,1477,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2009,LA,Louisiana,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,36.6,2.7,31.3,41.9,859,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2001,GA,Georgia,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,10.1,1.2,7.8,12.3,1417,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2001,PA,Pennsylvania,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,6.8,1,4.9,8.7,4228,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2000,MD,Maryland,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.2,0.2,1.8,2.7,22055,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2007,UT,Utah,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,8.8,1.4,6,11.6,661,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2016,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,5.9,0.9,4.2,7.6,777,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS07,7
2008,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,11.7,1,9.7,13.7,1834,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2002,NY,New York,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,59.5,4.8,50.1,69,271,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2000,OH,Ohio,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,48.8,4.1,40.7,56.9,191,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2002,NE,Nebraska,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,33.6,1.8,30.1,37.1,1223,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2006,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,0.3,0,0.9,849,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2009,WV,West Virginia,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,52.6,2.1,48.4,56.8,826,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2013,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0,0,0,0,1434,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
2014,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,0.1,0.2,0.6,2263,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
